date,ticker,company,industry,close,return,volume,1eur_usd,1eur_gbp
2024-01-18,ADS.DE,Adidas,Sporting goods,162.95669555664062,-0.33833265598367523,595995.0,1.0875,0.85773
2024-01-19,ADS.DE,Adidas,Sporting goods,162.68008422851562,-0.16974529777995517,551303.0,1.0887,0.85825
2024-01-22,ADS.DE,Adidas,Sporting goods,164.61627197265625,1.1901811787980554,615247.0,1.0890,0.85575
2024-01-23,ADS.DE,Adidas,Sporting goods,165.24851989746094,0.3840737718259657,380020.0,1.0872,0.85493
2024-01-24,ADS.DE,Adidas,Sporting goods,164.1223602294922,-0.6814945566033237,1040530.0,1.0905,0.85543
2024-01-25,ADS.DE,Adidas,Sporting goods,173.54649353027344,5.742138540783537,1175573.0,1.0893,0.85538
2024-01-26,ADS.DE,Adidas,Sporting goods,175.7000274658203,1.240897405496244,728588.0,1.0871,0.85368
2024-01-29,ADS.DE,Adidas,Sporting goods,175.8383331298828,0.07871692796941332,319750.0,1.0823,0.85250
2024-01-30,ADS.DE,Adidas,Sporting goods,177.4386444091797,0.9101037588401306,331397.0,1.0846,0.85628
2024-01-31,ADS.DE,Adidas,Sporting goods,173.9811553955078,-1.9485546822025857,560287.0,1.0837,0.85435
2024-02-01,ADS.DE,Adidas,Sporting goods,170.36561584472656,-2.0781213589265546,2042786.0,1.0814,0.85353
2024-02-02,ADS.DE,Adidas,Sporting goods,172.89451599121094,1.4843958588388162,672132.0,1.0883,0.85263
2024-02-05,ADS.DE,Adidas,Sporting goods,173.58602905273438,0.39996240341051426,557583.0,1.0746,0.85595
2024-02-06,ADS.DE,Adidas,Sporting goods,174.0601806640625,0.27315079094532013,584819.0,1.0743,0.85460
2024-02-07,ADS.DE,Adidas,Sporting goods,173.28965759277344,-0.44267624470422096,303217.0,1.0776,0.85305
2024-02-08,ADS.DE,Adidas,Sporting goods,170.30633544921875,-1.7215811866657549,569284.0,1.0758,0.85378
2024-02-09,ADS.DE,Adidas,Sporting goods,169.65435791015625,-0.38282635660192854,460724.0,1.0772,0.85440
2024-02-12,ADS.DE,Adidas,Sporting goods,172.12400817871094,1.4556951551238928,342609.0,1.0773,0.85391
2024-02-13,ADS.DE,Adidas,Sporting goods,168.52821350097656,-2.0890721264177015,415340.0,1.0793,0.85098
2024-02-14,ADS.DE,Adidas,Sporting goods,172.73646545410156,2.497060798131945,500861.0,1.0713,0.85258
2024-02-15,ADS.DE,Adidas,Sporting goods,172.00543212890625,-0.4232072963132105,335771.0,1.0743,0.85635
2024-02-16,ADS.DE,Adidas,Sporting goods,174.09970092773438,1.2175596857072701,435283.0,1.0768,0.85605
2024-02-19,ADS.DE,Adidas,Sporting goods,177.53744506835938,1.9745835991136662,270803.0,1.0776,0.85448
2024-02-20,ADS.DE,Adidas,Sporting goods,178.92042541503906,0.7789795252191256,414908.0,1.0802,0.85660
2024-02-21,ADS.DE,Adidas,Sporting goods,179.23655700683594,0.17668837476969568,275055.0,1.0809,0.85619
2024-02-22,ADS.DE,Adidas,Sporting goods,185.53907775878906,3.5163143374332684,585593.0,1.0844,0.85625
2024-02-23,ADS.DE,Adidas,Sporting goods,186.48741149902344,0.5111234526385067,375478.0,1.0834,0.85340
2024-02-26,ADS.DE,Adidas,Sporting goods,185.91445922851562,-0.3072337515451107,323448.0,1.0852,0.85495
2024-02-27,ADS.DE,Adidas,Sporting goods,185.8749542236328,-0.021249022290548147,322593.0,1.0856,0.85620
2024-02-28,ADS.DE,Adidas,Sporting goods,187.53453063964844,0.8928456353613612,320085.0,1.0808,0.85548
2024-02-29,ADS.DE,Adidas,Sporting goods,184.84756469726562,-1.4327846360976948,535112.0,1.0826,0.85655
2024-03-01,ADS.DE,Adidas,Sporting goods,184.72903442382812,-0.06412325400749763,373818.0,1.0813,0.85588
2024-03-04,ADS.DE,Adidas,Sporting goods,182.2593994140625,-1.3368959662829583,326094.0,1.0846,0.85583
2024-03-05,ADS.DE,Adidas,Sporting goods,182.85211181640625,0.32520265305890916,375368.0,1.0849,0.85543
2024-03-06,ADS.DE,Adidas,Sporting goods,183.70167541503906,0.46461787626812523,931798.0,1.0874,0.85498
2024-03-07,ADS.DE,Adidas,Sporting goods,186.11203002929688,1.3121026843179617,522814.0,1.0895,0.85445
2024-03-08,ADS.DE,Adidas,Sporting goods,186.84303283691406,0.39277568865490053,411434.0,1.0932,0.85168
2024-03-11,ADS.DE,Adidas,Sporting goods,186.56643676757812,-0.14803659795940005,405141.0,1.0926,0.85208
2024-03-12,ADS.DE,Adidas,Sporting goods,190.39932250976562,2.054434767901192,616782.0,1.0916,0.85458
2024-03-13,ADS.DE,Adidas,Sporting goods,197.71932983398438,3.8445553417572276,1439190.0,1.0939,0.85451
2024-03-14,ADS.DE,Adidas,Sporting goods,203.99221801757812,3.172622620590926,1043028.0,1.0925,0.85420
2024-03-15,ADS.DE,Adidas,Sporting goods,202.51043701171875,-0.7263909477819852,1642337.0,1.0892,0.85410
2024-03-18,ADS.DE,Adidas,Sporting goods,197.66993713378906,-2.390247114843558,634150.0,1.0892,0.85525
2024-03-19,ADS.DE,Adidas,Sporting goods,198.4108428955078,0.37481964757102304,573740.0,1.0854,0.85445
2024-03-20,ADS.DE,Adidas,Sporting goods,197.5118865966797,-0.4530782117092014,451895.0,1.0844,0.85438
2024-03-21,ADS.DE,Adidas,Sporting goods,196.78086853027344,-0.37011345443679344,807884.0,1.0907,0.85678
2024-03-22,ADS.DE,Adidas,Sporting goods,197.818115234375,0.5271074936545439,890358.0,1.0823,0.85795
2024-03-25,ADS.DE,Adidas,Sporting goods,201.47317504882812,1.8476871090004066,343146.0,1.0835,0.85698
2024-03-26,ADS.DE,Adidas,Sporting goods,201.81893920898438,0.1716179635688153,507724.0,1.0855,0.85846
2024-03-27,ADS.DE,Adidas,Sporting goods,202.21408081054688,0.19579014888850832,591131.0,1.0816,0.85768
2024-03-28,ADS.DE,Adidas,Sporting goods,204.48614501953125,1.123593470779638,453326.0,1.0811,0.85510
2024-04-02,ADS.DE,Adidas,Sporting goods,199.94200134277344,-2.2222257044964056,482915.0,1.0749,0.85510
2024-04-03,ADS.DE,Adidas,Sporting goods,198.9541473388672,-0.4940702790169227,346901.0,1.0783,0.85713
2024-04-04,ADS.DE,Adidas,Sporting goods,200.63351440429688,0.8440975410124674,268234.0,1.0852,0.85788
2024-04-05,ADS.DE,Adidas,Sporting goods,199.15171813964844,-0.738558694467395,424601.0,1.0841,0.85773
2024-04-08,ADS.DE,Adidas,Sporting goods,202.11529541015625,1.4881002776133245,300809.0,1.0823,0.85795
2024-04-09,ADS.DE,Adidas,Sporting goods,198.5590057373047,-1.7595351532573078,258785.0,1.0867,0.85663
2024-04-10,ADS.DE,Adidas,Sporting goods,198.06509399414062,-0.24874809446694401,359674.0,1.0860,0.85515
2024-04-11,ADS.DE,Adidas,Sporting goods,197.3735809326172,-0.3491342404552622,310776.0,1.0729,0.85525
2024-04-12,ADS.DE,Adidas,Sporting goods,194.01486206054688,-1.7017064068047483,412175.0,1.0652,0.85424
2024-04-15,ADS.DE,Adidas,Sporting goods,202.11529541015625,4.175161254956561,667433.0,1.0656,0.85405
2024-04-16,ADS.DE,Adidas,Sporting goods,200.04078674316406,-1.0263986517113133,338572.0,1.0637,0.85440
2024-04-17,ADS.DE,Adidas,Sporting goods,217.32826232910156,8.641975402812818,1256506.0,1.0638,0.85400
2024-04-18,ADS.DE,Adidas,Sporting goods,223.1566162109375,2.681820495582854,914015.0,1.0679,0.85628
2024-04-19,ADS.DE,Adidas,Sporting goods,221.87242126464844,-0.5754680134937962,569542.0,1.0653,0.85620
2024-04-22,ADS.DE,Adidas,Sporting goods,221.08212280273438,-0.35619499593930737,440247.0,1.0632,0.86328
2024-04-23,ADS.DE,Adidas,Sporting goods,225.13232421875,1.8319895632762373,429712.0,1.0674,0.86050
2024-04-24,ADS.DE,Adidas,Sporting goods,224.93475341796875,-0.087757633856822,482904.0,1.0686,0.85945
2024-04-25,ADS.DE,Adidas,Sporting goods,223.65054321289062,-0.57092565091168,348040.0,1.0720,0.85675
2024-04-26,ADS.DE,Adidas,Sporting goods,228.09588623046875,1.9876289830186744,370777.0,1.0714,0.85643
2024-04-29,ADS.DE,Adidas,Sporting goods,229.47889709472656,0.6063287186426569,386905.0,1.0720,0.85493
2024-04-30,ADS.DE,Adidas,Sporting goods,223.65054321289062,-2.5398212888525618,536674.0,1.0718,0.85478
2024-05-02,ADS.DE,Adidas,Sporting goods,221.27969360351562,-1.0600687909432915,497954.0,1.0698,0.85538
2024-05-03,ADS.DE,Adidas,Sporting goods,222.26754760742188,0.446427771034541,420986.0,1.0744,0.85573
2024-05-06,ADS.DE,Adidas,Sporting goods,222.3663330078125,0.04444436511492622,240835.0,1.0776,0.85660
2024-05-07,ADS.DE,Adidas,Sporting goods,219.40277099609375,-1.3327386262265817,427458.0,1.0766,0.85805
2024-05-08,ADS.DE,Adidas,Sporting goods,219.79791259765625,0.1800987288212319,391297.0,1.0743,0.86083
2024-05-09,ADS.DE,Adidas,Sporting goods,220.58819580078125,0.3595499128199675,341375.0,1.0732,0.85995
2024-05-10,ADS.DE,Adidas,Sporting goods,221.67483520507812,0.4926099514763971,390013.0,1.0779,0.86055
2024-05-13,ADS.DE,Adidas,Sporting goods,221.67483520507812,0.0,234383.0,1.0795,0.86023
2024-05-14,ADS.DE,Adidas,Sporting goods,224.34205627441406,1.2032132861939049,280605.0,1.0796,0.85983
2024-05-15,ADS.DE,Adidas,Sporting goods,229.2813262939453,2.201669228479197,471027.0,1.0832,0.85840
2024-05-16,ADS.DE,Adidas,Sporting goods,227.50318908691406,-0.7755263962280212,440065.0,1.0866,0.85850
2024-05-17,ADS.DE,Adidas,Sporting goods,226.8095703125,-0.30488309952836357,396821.0,1.0844,0.85685
2024-05-20,ADS.DE,Adidas,Sporting goods,225.62054443359375,-0.5242397299496715,208244.0,1.0861,0.85548
2024-05-21,ADS.DE,Adidas,Sporting goods,225.9178009033203,0.1317506215902542,420738.0,1.0864,0.85440
2024-05-22,ADS.DE,Adidas,Sporting goods,223.34153747558594,-1.1403543312803688,282772.0,1.0830,0.85165
2024-05-23,ADS.DE,Adidas,Sporting goods,220.86436462402344,-1.1091411295730325,554331.0,1.0854,0.85175
2024-05-24,ADS.DE,Adidas,Sporting goods,221.85523986816406,0.4486351819712464,372335.0,1.0840,0.85241
2024-05-27,ADS.DE,Adidas,Sporting goods,220.66619873046875,-0.5359535967696338,167826.0,1.0843,0.85070
2024-05-28,ADS.DE,Adidas,Sporting goods,220.26986694335938,-0.17960693091626512,386779.0,1.0882,0.85080
2024-05-29,ADS.DE,Adidas,Sporting goods,225.02603149414062,2.1592443019018415,601744.0,1.0857,0.85130
2024-05-30,ADS.DE,Adidas,Sporting goods,229.38583374023438,1.9374657310291088,438957.0,1.0815,0.85105
2024-05-31,ADS.DE,Adidas,Sporting goods,229.38583374023438,0.0,754394.0,1.0852,0.85365
2024-06-03,ADS.DE,Adidas,Sporting goods,230.77304077148438,0.6047483441461887,343377.0,1.0842,0.85175
2024-06-04,ADS.DE,Adidas,Sporting goods,230.27761840820312,-0.21467947972823032,238332.0,1.0865,0.85143
2024-06-05,ADS.DE,Adidas,Sporting goods,229.58401489257812,-0.30120318267121693,289657.0,1.0872,0.85048
2024-06-06,ADS.DE,Adidas,Sporting goods,229.0885772705078,-0.2157979606298488,280535.0,1.0865,0.85088
2024-06-07,ADS.DE,Adidas,Sporting goods,228.89041137695312,-0.08650186574806762,338479.0,1.0898,0.85120
2024-06-10,ADS.DE,Adidas,Sporting goods,227.60227966308594,-0.5627722481331032,303861.0,1.0756,0.84565
2024-06-11,ADS.DE,Adidas,Sporting goods,223.73789978027344,-1.6978651920942278,366456.0,1.0730,0.84198
2024-06-12,ADS.DE,Adidas,Sporting goods,228.29588317871094,2.037197722385775,352295.0,1.0765,0.84365
2024-06-13,ADS.DE,Adidas,Sporting goods,225.42236328125,-1.258682310627357,431958.0,1.0784,0.84468
2024-06-14,ADS.DE,Adidas,Sporting goods,222.84609985351562,-1.1428606240455719,513627.0,1.0686,0.84205
2024-06-17,ADS.DE,Adidas,Sporting goods,217.09909057617188,-2.5789140043830483,616003.0,1.0712,0.84573
2024-06-18,ADS.DE,Adidas,Sporting goods,214.0273895263672,-1.4148843468908656,456994.0,1.0715,0.84540
2024-06-19,ADS.DE,Adidas,Sporting goods,213.03652954101562,-0.4629594312878793,203351.0,1.0749,0.84455
2024-06-20,ADS.DE,Adidas,Sporting goods,219.17990112304688,2.8837174522449605,456250.0,1.0719,0.84513
2024-06-21,ADS.DE,Adidas,Sporting goods,215.8109588623047,-1.5370671505371636,845215.0,1.0688,0.84531
2024-06-24,ADS.DE,Adidas,Sporting goods,218.08995056152344,1.0560129621002279,392140.0,1.0730,0.84730
2024-06-25,ADS.DE,Adidas,Sporting goods,215.9100341796875,-0.9995492117923055,328573.0,1.0714,0.84465
2024-06-26,ADS.DE,Adidas,Sporting goods,220.17076110839844,1.9733806929811415,443187.0,1.0689,0.84453
2024-06-27,ADS.DE,Adidas,Sporting goods,220.56712341308594,0.1800249509481322,431701.0,1.0696,0.84590
2024-06-28,ADS.DE,Adidas,Sporting goods,220.96347045898438,0.17969452553276977,893100.0,1.0705,0.84638
2024-07-01,ADS.DE,Adidas,Sporting goods,217.49542236328125,-1.5695119598272522,495056.0,1.0745,0.84790
2024-07-02,ADS.DE,Adidas,Sporting goods,214.0273895263672,-1.594531415526268,451962.0,1.0729,0.84755
2024-07-03,ADS.DE,Adidas,Sporting goods,216.10821533203125,0.97222407387616,348200.0,1.0758,0.84680
2024-07-04,ADS.DE,Adidas,Sporting goods,217.49542236328125,0.6419038855689507,196939.0,1.0800,0.84663
2024-07-05,ADS.DE,Adidas,Sporting goods,218.2881317138672,0.36447174012788075,295332.0,1.0824,0.84613
2024-07-08,ADS.DE,Adidas,Sporting goods,216.80181884765625,-0.6808949504223172,272629.0,1.0835,0.84410
2024-07-09,ADS.DE,Adidas,Sporting goods,214.12648010253906,-1.234001983625932,242949.0,1.0814,0.84491
2024-07-10,ADS.DE,Adidas,Sporting goods,219.27899169921875,2.406293511298685,451996.0,1.0825,0.84518
2024-07-11,ADS.DE,Adidas,Sporting goods,223.73789978027344,2.0334406166783614,371141.0,1.0855,0.84305
2024-07-12,ADS.DE,Adidas,Sporting goods,229.0885772705078,2.3914935714910657,421911.0,1.0890,0.84029
2024-07-15,ADS.DE,Adidas,Sporting goods,229.2867431640625,0.08650186574805652,496283.0,1.0907,0.84045
2024-07-16,ADS.DE,Adidas,Sporting goods,226.6114044189453,-1.1668091701241057,368867.0,1.0902,0.84058
2024-07-17,ADS.DE,Adidas,Sporting goods,231.36756896972656,2.098819590733547,915133.0,1.0934,0.83915
2024-07-18,ADS.DE,Adidas,Sporting goods,230.67396545410156,-0.2997842431908704,433937.0,1.0930,0.84175
2024-07-19,ADS.DE,Adidas,Sporting goods,225.02603149414062,-2.448448809055015,471432.0,1.0890,0.84280
2024-07-22,ADS.DE,Adidas,Sporting goods,226.6114044189453,0.7045286779836291,338049.0,1.0888,0.84215
2024-07-23,ADS.DE,Adidas,Sporting goods,228.29588317871094,0.7433336217498754,248657.0,1.0860,0.84073
2024-07-24,ADS.DE,Adidas,Sporting goods,230.47579956054688,0.9548645168206971,373108.0,1.0848,0.83973
2024-07-25,ADS.DE,Adidas,Sporting goods,227.0077667236328,-1.5047275434239227,318572.0,1.0851,0.84280
2024-07-26,ADS.DE,Adidas,Sporting goods,230.8721466064453,1.7023117484421313,345891.0,1.0860,0.84378
2024-07-29,ADS.DE,Adidas,Sporting goods,233.64657592773438,1.201716777909323,530967.0,1.0817,0.84345
2024-07-30,ADS.DE,Adidas,Sporting goods,234.43927001953125,0.33927057935658755,436335.0,1.0824,0.84260
2024-07-31,ADS.DE,Adidas,Sporting goods,229.1876678466797,-2.2400693247398573,1063820.0,1.0828,0.84380
2024-08-01,ADS.DE,Adidas,Sporting goods,223.4406280517578,-2.507569385786712,463001.0,1.0789,0.84328
2024-08-02,ADS.DE,Adidas,Sporting goods,216.70272827148438,-3.015521321714454,531871.0,1.0835,0.85000
2024-08-05,ADS.DE,Adidas,Sporting goods,212.93743896484375,-1.737536641404669,404843.0,1.0966,0.85878
2024-08-06,ADS.DE,Adidas,Sporting goods,211.25296020507812,-0.7910674458913469,462842.0,1.0915,0.85998
2024-08-07,ADS.DE,Adidas,Sporting goods,214.7209930419922,1.641649344722751,398434.0,1.0922,0.85808
2024-08-08,ADS.DE,Adidas,Sporting goods,213.53195190429688,-0.5537610090424527,289785.0,1.0930,0.86093
2024-08-09,ADS.DE,Adidas,Sporting goods,212.6401824951172,-0.4176280885491934,266147.0,1.0917,0.85708
2024-08-12,ADS.DE,Adidas,Sporting goods,210.46026611328125,-1.0251667188472258,206714.0,1.0925,0.85554
2024-08-13,ADS.DE,Adidas,Sporting goods,211.35205078125,0.4237306568303678,292101.0,1.0931,0.85458
2024-08-14,ADS.DE,Adidas,Sporting goods,215.2164306640625,1.8284089832713013,288491.0,1.1019,0.85783
2024-08-15,ADS.DE,Adidas,Sporting goods,216.4054718017578,0.5524862270164244,321406.0,1.1011,0.85615
2024-08-16,ADS.DE,Adidas,Sporting goods,215.0182647705078,-0.6410221607154098,325628.0,1.0994,0.85128
2024-08-19,ADS.DE,Adidas,Sporting goods,215.61279296875,0.2765012539175382,242386.0,1.1041,0.85243
2024-08-20,ADS.DE,Adidas,Sporting goods,212.14474487304688,-1.608461190058319,268193.0,1.1084,0.85194
2024-08-21,ADS.DE,Adidas,Sporting goods,215.4145965576172,1.541330513054695,311709.0,1.1116,0.85303
2024-08-22,ADS.DE,Adidas,Sporting goods,215.51368713378906,0.04599993582392603,189030.0,1.1135,0.84943
2024-08-23,ADS.DE,Adidas,Sporting goods,217.1981658935547,0.7816110346253291,184926.0,1.1121,0.84733
2024-08-26,ADS.DE,Adidas,Sporting goods,216.90089416503906,-0.1368665924468826,125673.0,1.1163,0.84645
2024-08-27,ADS.DE,Adidas,Sporting goods,221.65707397460938,2.192789397148065,329311.0,1.1162,0.84438
2024-08-28,ADS.DE,Adidas,Sporting goods,224.92694091796875,1.475191783743357,456171.0,1.1117,0.84163
2024-08-29,ADS.DE,Adidas,Sporting goods,229.48492431640625,2.0264283948536965,313245.0,1.1088,0.84175
2024-08-30,ADS.DE,Adidas,Sporting goods,229.8812713623047,0.17271158315914636,621404.0,1.1087,0.84120
2024-09-02,ADS.DE,Adidas,Sporting goods,227.8995361328125,-0.8620690227386429,181709.0,1.1061,0.84218
2024-09-03,ADS.DE,Adidas,Sporting goods,227.8995361328125,0.0,168526.0,1.1035,0.84085
2024-09-05,ADS.DE,Adidas,Sporting goods,219.97259521484375,-3.478261102448754,261795.0,1.1097,0.84318
2024-09-06,ADS.DE,Adidas,Sporting goods,218.68446350097656,-0.585587360375095,356991.0,1.1103,0.84293
2024-09-09,ADS.DE,Adidas,Sporting goods,212.045654296875,-3.035793717495583,574068.0,1.1043,0.84365
2024-09-10,ADS.DE,Adidas,Sporting goods,207.19041442871094,-2.2897143939420106,391410.0,1.1031,0.84265
2024-09-11,ADS.DE,Adidas,Sporting goods,210.8566131591797,1.7694827922313028,280574.0,1.1043,0.84375
